,000001.SH,399001.SZ,399006.SZ,000016.SH,000300.SH,000905.SH
2016-03-04,2874.147,9536.707,1907.041,2122.2692,3093.8895,5621.5614
2016-03-07,2897.34,9703.83,1953.332,2107.6731,3104.8397,5752.5482
2016-03-08,2901.387,9732.727,2002.191,2115.158,3107.6727,5764.3253
2016-03-09,2862.556,9523.144,1970.813,2111.9188,3071.907,5617.0376
2016-03-10,2804.726,9390.347,1936.968,2061.451,3013.1457,5521.948
2016-03-11,2810.307,9363.405,1934.87,2070.7239,3018.2844,5508.9818
2016-03-14,2859.499,9665.13,2023.128,2078.4096,3065.6904,5690.5904
2016-03-15,2864.368,9574.187,1996.92,2101.1167,3074.7796,5639.8012
2016-03-16,2870.43,9469.028,1977.538,2136.1277,3090.0328,5562.8037
2016-03-17,2904.832,9791.85,2087.293,2131.4813,3124.2039,5745.975
2016-03-18,2955.15,10126.589,2177.87,2141.177,3171.963,5949.263
2016-03-21,3018.802,10394.142,2227.034,2193.3853,3249.4372,6099.4805
2016-03-22,2999.363,10344.082,2221.702,2173.256,3225.7903,6075.4922
2016-03-23,3009.96,10442.382,2259.106,2175.2834,3236.0924,6118.9664
2016-03-24,2960.97,10283.679,2219.77,2137.59,3181.8507,6018.4242
2016-03-25,2979.434,10339.684,2216.086,2149.2039,3197.8169,6077.4312
2016-03-28,2957.82,10276.84,2199.685,2123.0349,3169.7283,6037.7782
2016-03-29,2919.832,10094.712,2152.548,2106.8616,3135.4098,5921.8672
2016-03-30,3000.645,10445.691,2248.783,2157.5295,3216.2753,6137.5034
2016-03-31,3003.915,10455.369,2238.286,2156.541,3218.0879,6155.8138
2016-04-01,3009.53,10379.647,2205.369,2167.7824,3221.8948,6124.5278
2016-04-05,3053.065,10640.268,2279.52,2180.2624,3264.4858,6286.5826
2016-04-06,3050.592,10683.857,2297.041,2168.0372,3257.5276,6323.4342
2016-04-07,3008.42,10504.882,2248.684,2139.4042,3209.2902,6228.9737
2016-04-08,2984.958,10413.54,2229.934,2123.8041,3185.7258,6168.7419
2016-04-11,3033.957,10609.595,2283.143,2148.4394,3230.0957,6304.3004
2016-04-12,3023.646,10533.405,2264.016,2143.8961,3218.4497,6252.7729
2016-04-13,3066.638,10684.921,2294.015,2171.315,3261.3831,6344.2255
2016-04-14,3082.362,10771.614,2324.394,2178.8677,3275.8321,6401.8545
2016-04-15,3078.117,10733.635,2309.676,2182.0667,3272.2053,6384.3496
2016-04-18,3033.66,10568.93,2265.593,2158.2302,3228.4531,6281.2024
2016-04-19,3042.823,10602.464,2272.52,2163.607,3238.3029,6308.229
2016-04-20,2972.584,10164.744,2145.239,2154.8859,3181.0264,6022.2126
2016-04-21,2952.891,10058.801,2110.162,2147.7184,3160.6033,5970.682
2016-04-22,2959.24,10151.764,2136.924,2157.7235,3174.9012,6011.3201
2016-04-25,2946.67,10106.787,2126.834,2148.2801,3162.0331,5978.0772
2016-04-26,2964.7,10209.901,2155.697,2155.7914,3179.1605,6046.7734
2016-04-27,2953.671,10174.159,2146.611,2145.3804,3165.9156,6016.699
2016-04-28,2945.589,10149.909,2155.229,2142.0569,3160.5809,5990.3285
2016-04-29,2938.324,10141.541,2138.738,2135.5087,3156.7451,5985.594
2016-05-03,2992.643,10441.92,2217.23,2158.2717,3213.5397,6167.4537
2016-05-04,2991.272,10422.802,2211.018,2152.9337,3209.4614,6169.7826
2016-05-05,2997.842,10474.013,2224.095,2152.8822,3213.9199,6203.8166
2016-05-06,2913.248,10100.535,2129.194,2107.0089,3130.3544,5961.489
2016-05-09,2832.113,9790.477,2053.597,2072.467,3065.6154,5743.6473
2016-05-10,2832.591,9793.214,2054.222,2072.3818,3069.1124,5738.8961
2016-05-11,2837.037,9781.15,2034.925,2078.4126,3082.8086,5723.4104
2016-05-12,2835.862,9796.581,2034.565,2084.8384,3090.1372,5726.4555
2016-05-13,2827.109,9759.267,2025.223,2076.1879,3074.9351,5714.3107
2016-05-16,2850.862,9910.082,2057.857,2082.6159,3095.3085,5812.5423
2016-05-17,2843.684,9908.791,2081.44,2075.4651,3086.0249,5790.3416
2016-05-18,2807.514,9694.776,2020.475,2078.7593,3068.0358,5631.1927
2016-05-19,2806.906,9733.736,2037.403,2073.8041,3062.5002,5666.7331
2016-05-20,2825.483,9816.752,2065.301,2083.1174,3078.2183,5732.9018
2016-05-23,2843.645,9918.164,2098.234,2082.4118,3087.2225,5809.4761
2016-05-24,2821.666,9821.698,2075.509,2066.6428,3063.5556,5743.1782
2016-05-25,2815.0863,9784.598,2067.254,2071.9071,3059.2259,5715.1834
2016-05-26,2822.443,9826.144,2086.007,2076.1366,3064.2111,5744.3876
2016-05-27,2821.046,9813.631,2069.885,2074.9195,3062.4993,5739.5897
2016-05-30,2822.451,9768.84,2058.518,2092.1606,3066.7095,5711.3152
2016-05-31,2916.616,10159.934,2159.8,2155.6557,3169.5598,5947.3224
2016-06-01,2913.508,10209.142,2168.82,2138.9632,3160.547,5973.7799
2016-06-02,2925.229,10274.025,2188.558,2137.6519,3167.0997,6013.8942
2016-06-03,2938.682,10344.908,2204.974,2152.6368,3189.3255,6032.603
2016-06-06,2934.098,10363.085,2199.301,2136.3228,3178.7883,6051.8595
2016-06-07,2936.045,10347.841,2196.727,2139.069,3177.0536,6045.3571
2016-06-08,2927.159,10316.823,2186.544,2132.963,3163.9864,6023.8776
2016-06-13,2833.071,9862.584,2054.707,2084.3001,3066.3413,5746.4438
2016-06-14,2842.189,9895.15,2058.314,2095.0228,3075.9834,5762.7612
2016-06-15,2887.21,10173.846,2128.799,2106.6312,3116.3682,5952.846
2016-06-16,2872.817,10115.122,2101.416,2094.8146,3094.6748,5930.5454
2016-06-17,2885.105,10182.526,2122.89,2102.2006,3110.3572,5964.2724
2016-06-20,2888.809,10221.852,2119.63,2104.2202,3112.6744,5985.5691
2016-06-21,2878.558,10131.856,2092.001,2104.5582,3106.3175,5916.8032
2016-06-22,2905.55,10297.977,2144.818,2115.7685,3133.9611,6008.8857
2016-06-23,2891.96,10255.268,2137.485,2105.5324,3117.3168,5978.1737
2016-06-24,2854.286,10147.704,2127.364,2076.2999,3077.1554,5903.6202
2016-06-27,2895.703,10377.573,2191.806,2095.893,3120.5443,6044.2191
2016-06-28,2912.557,10463.448,2216.71,2102.0531,3136.4013,6107.5105
2016-06-29,2931.592,10460.967,2209.788,2122.9696,3151.3898,6120.2021
2016-06-30,2929.606,10489.993,2227.79,2122.633,3153.921,6123.4939
2016-07-01,2932.476,10458.432,2211.177,2127.0939,3154.2003,6111.5385
2016-07-04,2988.604,10609.859,2248.712,2163.2922,3204.6962,6231.8811
2016-07-05,3006.392,10602.772,2246.024,2168.8551,3207.3827,6269.5046
2016-07-06,3017.292,10641.647,2241.56,2167.101,3216.8035,6297.3969
2016-07-07,3016.847,10620.582,2233.922,2166.8843,3209.9542,6319.7926
2016-07-08,2988.094,10611.802,2239.002,2148.7606,3192.2804,6299.8533
2016-07-11,2994.917,10594.819,2218.588,2155.716,3203.3298,6312.4988
2016-07-12,3049.381,10757.845,2247.354,2200.3482,3273.1823,6395.1448
2016-07-13,3060.689,10853.555,2285.369,2197.7879,3282.8681,6446.5634
2016-07-14,3054.018,10854.135,2293.079,2195.2265,3276.7637,6455.5827
2016-07-15,3054.296,10823.214,2263.784,2192.3939,3276.2775,6441.0159
2016-07-18,3043.564,10761.999,2249.871,2187.9829,3262.0222,6412.0731
2016-07-19,3036.598,10778.248,2273.719,2175.3972,3248.2341,6431.9383
2016-07-20,3027.9,10759.86,2268.535,2167.1205,3237.6051,6417.9223
2016-07-21,3039.009,10787.212,2265.128,2177.7781,3252.5227,6442.7093
2016-07-22,3012.816,10709.067,2249.999,2157.2315,3225.1621,6390.9254
2016-07-25,3015.828,10718.355,2245.885,2159.5537,3230.885,6408.7831
2016-07-26,3050.166,10852.206,2279.55,2182.505,3269.5882,6494.4743
2016-07-27,2991.999,10405.85,2155.386,2173.9725,3218.243,6229.2885
2016-07-28,2994.323,10396.305,2139.744,2163.8087,3221.1365,6243.2883
2016-07-29,2979.339,10329.435,2122.412,2155.2387,3203.9304,6202.8923
2016-08-01,2953.385,10185.477,2099.179,2147.5582,3176.8091,6109.2782
2016-08-02,2971.279,10250.545,2113.214,2148.4547,3189.0529,6168.5088
2016-08-03,2978.461,10281.247,2108.314,2145.7877,3193.5073,6198.3885
2016-08-04,2982.426,10366.498,2129.652,2143.8436,3201.2888,6238.2309
2016-08-05,2976.696,10342.279,2109.055,2148.6819,3205.1101,6203.2872
2016-08-08,3004.277,10468.884,2130.594,2159.6726,3234.1833,6290.7562
2016-08-09,3025.681,10564.775,2154.505,2175.345,3256.9813,6341.5497
2016-08-10,3018.746,10511.159,2137.001,2170.1028,3243.3409,6318.2681
2016-08-11,3002.638,10390.956,2103.395,2177.0644,3233.3604,6226.3129
2016-08-12,3050.667,10528.104,2123.841,2222.4884,3294.2337,6299.0915
2016-08-15,3125.195,10822.105,2193.211,2287.6559,3393.4239,6442.5272
2016-08-16,3110.037,10882.951,2201.096,2257.6988,3378.2451,6468.8946
2016-08-17,3109.555,10890.688,2208.195,2253.7364,3373.0476,6488.3648
2016-08-18,3104.114,10879.196,2201.594,2244.7198,3364.4851,6490.408
2016-08-19,3108.102,10872.707,2204.556,2249.3415,3365.0197,6499.5548
2016-08-22,3084.805,10731.4,2167.4,2237.1276,3336.7949,6420.3544
2016-08-23,3089.706,10750.293,2174.158,2241.9516,3341.8298,6428.6978
2016-08-24,3085.88,10760.439,2192.17,2232.2134,3329.8631,6435.0586
2016-08-25,3068.329,10679.147,2180.66,2222.1523,3308.9721,6382.5704
2016-08-26,3070.309,10693.75,2189.749,2219.3076,3307.0902,6410.7335
2016-08-29,3070.027,10724.399,2193.2,2214.2593,3307.7812,6427.5291
2016-08-30,3074.677,10729.115,2195.531,2224.0621,3311.9872,6425.7543
2016-08-31,3085.491,10757.875,2191.758,2232.7117,3327.7938,6434.2103
2016-09-01,3063.305,10669.508,2181.326,2220.4031,3301.5767,6381.4755
2016-09-02,3067.352,10640.422,2170.857,2229.893,3314.1142,6356.9538
2016-09-05,3072.095,10695.452,2182.694,2228.7184,3319.6803,6391.7923
2016-09-06,3090.713,10861.498,2222.837,2232.4508,3342.6259,6492.9722
2016-09-07,3091.928,10838.715,2212.053,2236.5455,3340.8172,6494.3159
2016-09-08,3095.954,10851.194,2223.468,2236.6259,3339.564,6517.9835
2016-09-09,3078.855,10762.793,2202.967,2229.3097,3318.044,6471.053
2016-09-12,3021.977,10461.576,2145.563,2199.9764,3262.6043,6291.6364
2016-09-13,3023.51,10514.583,2145.868,2193.1932,3260.333,6320.0315
2016-09-14,3002.849,10454.244,2144.557,2176.523,3238.7299,6278.158
2016-09-19,3026.051,10557.248,2165.213,2189.4611,3263.1242,6344.181
2016-09-20,3023.0,10544.525,2158.432,2184.2066,3257.4034,6342.0328
2016-09-21,3025.874,10583.402,2162.131,2187.1542,3266.6363,6343.7541
2016-09-22,3042.313,10662.214,2168.422,2200.6981,3291.1211,6385.6353
2016-09-23,3033.896,10609.695,2156.51,2196.2903,3275.6665,6370.5834
2016-09-26,2980.43,10392.695,2122.9,2167.264,3220.2838,6241.5157
2016-09-27,2998.172,10476.969,2140.803,2176.4476,3240.7546,6286.9093
2016-09-28,2987.858,10467.16,2139.628,2166.7226,3230.8904,6281.2838
2016-09-29,2998.483,10512.248,2146.184,2175.3696,3244.3874,6298.7911
2016-09-30,3004.703,10567.577,2149.901,2177.3524,3253.2848,6328.0856
2016-10-10,3048.143,10741.689,2208.469,2202.8725,3293.8689,6447.6934
2016-10-11,3065.25,10782.308,2210.861,2209.2276,3306.5573,6486.4254
2016-10-12,3058.498,10788.592,2209.685,2200.9969,3300.0099,6482.7379
2016-10-13,3061.346,10787.488,2208.567,2202.1167,3302.6455,6484.831
2016-10-14,3063.809,10759.681,2194.227,2209.8145,3305.8481,6469.4915
2016-10-17,3041.166,10651.497,2167.862,2192.8845,3277.8787,6413.1487
2016-10-18,3083.875,10797.022,2198.141,2222.7832,3321.3324,6509.2821
2016-10-19,3084.719,10757.918,2184.91,2221.5341,3316.2407,6495.2574
2016-10-20,3084.458,10784.328,2193.255,2223.4242,3318.6044,6498.2375
2016-10-21,3090.941,10748.897,2180.996,2240.7496,3327.74,6475.2807
2016-10-24,3128.247,10842.642,2200.803,2270.9504,3367.5778,6539.4661
2016-10-25,3131.939,10871.505,2200.207,2266.1718,3367.4547,6563.3539
2016-10-26,3116.312,10817.51,2184.493,2257.1164,3354.8003,6530.3898
2016-10-27,3112.35,10788.97,2182.477,2250.2589,3345.695,6517.3594
2016-10-28,3104.27,10711.036,2165.433,2253.8017,3340.1262,6455.8349
2016-10-31,3100.492,10704.304,2159.76,2250.4693,3336.2778,6452.2058
2016-11-01,3122.436,10796.137,2176.447,2263.4785,3359.0515,6507.95
2016-11-02,3102.733,10692.653,2146.399,2244.7436,3333.3524,6455.1295
2016-11-03,3128.936,10743.963,2153.185,2273.6329,3365.085,6483.7322
2016-11-04,3125.317,10702.57,2145.229,2271.9263,3354.1749,6462.5928
2016-11-07,3133.333,10695.178,2130.301,2276.9543,3356.5916,6468.8171
2016-11-08,3147.888,10763.126,2150.303,2282.4184,3371.1177,6503.1781
2016-11-09,3128.37,10697.114,2123.845,2263.9243,3353.0547,6453.5718
2016-11-10,3171.282,10821.663,2143.321,2289.4491,3390.6119,6536.9651
2016-11-11,3196.044,10878.139,2147.107,2308.4288,3417.2211,6583.8864
2016-11-14,3210.371,10907.526,2161.686,2317.7726,3430.2482,6615.0071
2016-11-15,3206.986,10958.104,2179.3,2310.901,3429.8697,6640.4616
2016-11-16,3205.057,10968.084,2182.467,2309.9426,3429.5921,6644.1878
2016-11-17,3208.453,10945.416,2163.041,2316.7211,3436.535,6636.469
2016-11-18,3192.856,10889.106,2157.96,2307.2741,3417.4554,6602.3265
2016-11-21,3218.148,10899.917,2152.602,2334.6776,3441.1106,6611.5399
2016-11-22,3248.352,10985.603,2177.651,2353.0023,3468.3637,6661.246
2016-11-23,3241.137,10973.8,2165.707,2360.3355,3474.7289,6631.1733
2016-11-24,3241.736,10967.466,2146.627,2368.7336,3488.7402,6623.0489
2016-11-25,3261.938,11036.529,2167.528,2393.9464,3521.2984,6652.8177
2016-11-28,3277.0,11068.867,2166.045,2403.1352,3535.0807,6670.8035
2016-11-29,3282.924,11034.702,2160.346,2441.5786,3564.0404,6620.7949
2016-11-30,3250.034,11012.193,2183.049,2419.4136,3538.001,6585.5776
2016-12-01,3273.309,11088.157,2181.929,2431.3063,3565.036,6624.4657
2016-12-02,3243.843,10912.627,2143.452,2416.5077,3528.9547,6520.9745
2016-12-05,3204.709,10784.332,2143.878,2375.2578,3469.4073,6486.0173
2016-12-06,3199.647,10779.765,2122.259,2368.6823,3459.1533,6490.8897
2016-12-07,3222.242,10855.718,2134.987,2376.9191,3475.7473,6558.0247
2016-12-08,3215.366,10812.297,2114.711,2379.0013,3470.1426,6527.4338
2016-12-09,3232.883,10789.624,2099.888,2411.3144,3493.7004,6513.9155
2016-12-12,3152.97,10302.853,1984.395,2387.1588,3409.1794,6249.0784
2016-12-13,3155.037,10332.276,1985.043,2372.9307,3405.0355,6278.1793
2016-12-14,3140.531,10232.819,1963.08,2360.3788,3378.9453,6239.4989
2016-12-15,3117.677,10256.108,1975.854,2309.8159,3340.4338,6280.3981
2016-12-16,3122.982,10334.757,1998.113,2302.3152,3346.0305,6318.5239
2016-12-19,3118.0846,10283.1641,1980.4102,2291.3842,3328.9827,6320.7324
2016-12-20,3102.8759,10245.3321,1982.2972,2279.6828,3309.0641,6300.6383
2016-12-21,3137.4297,10313.5692,1991.6964,2297.3706,3338.536,6347.6058
2016-12-22,3139.558,10306.9235,1986.2744,2292.0412,3335.672,6341.7879
2016-12-23,3110.1544,10199.8607,1964.5412,2278.4779,3307.5991,6281.9966
2016-12-26,3122.569,10233.419,1974.0101,2294.7094,3322.4006,6294.7546
2016-12-27,3114.664,10230.5708,1968.6195,2286.9617,3316.3852,6288.8594
2016-12-28,3102.2357,10187.1595,1957.1545,2277.1759,3301.8887,6270.2395
2016-12-29,3096.0968,10159.4472,1959.2396,2275.1064,3297.7648,6252.6076
2016-12-30,3103.6373,10177.1379,1962.0587,2286.8984,3310.0808,6263.6256
2017-01-03,3135.9208,10262.8465,1963.255,2307.8917,3342.2272,6320.7626
2017-01-04,3158.794,10384.8671,1991.5652,2322.2059,3368.3117,6394.6694
2017-01-05,3165.4109,10371.4707,1983.9713,2322.6843,3367.7892,6399.2841
2017-01-06,3154.321,10289.3616,1965.03,2308.9363,3347.6665,6371.6168
2017-01-09,3171.2362,10331.7924,1961.6191,2318.3365,3363.9014,6415.4176
2017-01-10,3161.6713,10306.3367,1951.6773,2312.5985,3358.2716,6393.9283
2017-01-11,3136.7535,10215.4763,1937.5466,2300.4749,3334.4954,6331.9638
2017-01-12,3119.2886,10131.2306,1930.1447,2295.4033,3317.6241,6272.851
2017-01-13,3112.7644,10008.3007,1899.9428,2308.0552,3319.9122,6194.6575
2017-01-16,3103.428,9712.7956,1830.8477,2337.3944,3319.4455,6031.2414
2017-01-17,3108.7746,9826.7882,1867.8683,2329.595,3326.3563,6082.0657
2017-01-18,3113.0123,9804.7583,1845.7875,2342.7751,3339.3653,6068.593
2017-01-19,3101.2992,9768.5742,1844.14,2334.9572,3329.2891,6043.675
2017-01-20,3123.1389,9906.1397,1880.7483,2347.1829,3354.8891,6121.9983
2017-01-23,3136.7748,9976.1911,1887.3245,2347.1047,3364.0808,6172.1671
2017-01-24,3142.5533,9941.5474,1861.2158,2352.4242,3364.4509,6165.2642
2017-01-25,3149.5547,9977.9628,1870.7028,2358.6974,3375.9042,6179.5681
2017-01-26,3159.166,10052.0496,1886.232,2364.0244,3387.9606,6223.7061
2017-02-03,3140.17,10004.8444,1876.7607,2339.9894,3364.4923,6207.0921
2017-02-06,3156.9838,10078.7336,1900.4472,2343.9673,3373.2051,6259.2471
2017-02-07,3153.0878,10055.5657,1889.1337,2337.5346,3365.6849,6255.927
2017-02-08,3166.9818,10130.1213,1903.6279,2346.4263,3383.2878,6291.5977
2017-02-09,3183.1794,10182.7281,1914.0823,2354.9009,3396.2924,6331.1771
2017-02-10,3196.699,10186.3764,1904.6849,2368.1834,3413.4868,6337.1081
2017-02-13,3216.8394,10270.8252,1913.6805,2379.3057,3436.275,6369.6526
2017-02-14,3217.928,10264.9178,1909.3954,2373.5138,3435.8042,6374.8852
2017-02-15,3212.9857,10177.2524,1892.357,2372.192,3421.7131,6311.6959
2017-02-16,3229.6184,10253.9566,1897.6297,2376.7626,3440.9331,6359.3361
2017-02-17,3202.0756,10197.9179,1882.8685,2362.7086,3421.4419,6307.1627
2017-02-20,3239.9613,10328.9975,1894.9616,2394.1201,3471.3926,6385.0625
2017-02-21,3253.3257,10405.7459,1921.0773,2396.8843,3482.823,6434.4383
2017-02-22,3261.2184,10444.3769,1919.9732,2398.1922,3489.7567,6474.225
2017-02-23,3251.375,10432.6392,1925.9512,2387.4172,3473.3236,6473.993
2017-02-24,3253.4327,10443.7297,1938.4445,2389.8774,3473.8517,6476.1655
2017-02-27,3228.6602,10353.5545,1926.7715,2370.5594,3446.2228,6424.2549
2017-02-28,3241.7331,10391.3442,1927.1597,2370.707,3452.8103,6450.9701
2017-03-01,3246.9335,10418.6218,1931.9682,2371.9252,3458.4376,6467.6385
2017-03-02,3230.0281,10367.3063,1920.4049,2354.9134,3435.0963,6434.6262
2017-03-03,3218.3118,10397.0474,1928.289,2347.1456,3427.8628,6452.839
2017-03-06,3233.8657,10522.2767,1962.7697,2349.8889,3446.484,6517.3235
2017-03-07,3242.4063,10552.1443,1977.8531,2356.2933,3453.9565,6523.1868
2017-03-08,3240.6646,10498.3127,1964.6284,2358.074,3448.7313,6497.0878
2017-03-09,3216.7457,10421.0578,1953.9425,2346.5527,3426.9438,6439.3822
2017-03-10,3212.7601,10451.0081,1950.0077,2339.2339,3427.8916,6447.9165
2017-03-13,3237.0244,10559.8834,1970.8788,2354.8904,3458.098,6507.8964
2017-03-14,3239.3278,10531.7286,1958.023,2354.8998,3456.6934,6493.4846
2017-03-15,3241.7597,10543.0096,1957.8199,2357.3071,3463.6436,6486.0616
2017-03-16,3268.9354,10624.421,1966.7266,2369.194,3481.5066,6543.3407
2017-03-17,3237.4471,10515.4141,1949.661,2346.9602,3445.8051,6483.2463
2017-03-20,3250.8082,10532.3313,1953.8158,2350.0671,3449.6126,6498.3416
2017-03-21,3261.6108,10586.6214,1961.0632,2357.1359,3466.3468,6515.9458
2017-03-22,3245.2198,10553.5265,1948.5799,2338.5468,3450.0502,6499.7928
2017-03-23,3248.5495,10583.0432,1948.3692,2347.4342,3461.9782,6512.1874
2017-03-24,3269.4451,10646.7236,1965.1368,2365.6043,3489.5997,6546.615
2017-03-27,3266.9552,10581.9185,1947.5282,2364.4277,3478.0385,6516.0326
2017-03-28,3252.9479,10563.2852,1944.3626,2356.3135,3469.8093,6498.6902
2017-03-29,3241.3144,10520.8168,1929.1958,2352.6937,3465.1933,6480.543
2017-03-30,3210.2369,10348.2707,1893.7009,2346.6672,3436.758,6375.7437
2017-03-31,3222.5142,10428.7228,1907.3381,2359.752,3456.0455,6401.6479
2017-04-05,3270.3054,10627.1335,1943.1602,2384.2636,3503.8932,6539.9665
2017-04-06,3281.0047,10656.1744,1944.2345,2390.3893,3514.0469,6559.6526
2017-04-07,3286.616,10669.4803,1946.0485,2388.2714,3517.4634,6578.726
2017-04-10,3269.3926,10603.2757,1912.4507,2379.1574,3505.1392,6566.5441
2017-04-11,3288.9657,10655.7913,1917.6329,2382.1093,3517.328,6629.1661
2017-04-12,3273.8301,10587.3125,1897.5065,2378.8628,3509.4387,6576.4761
2017-04-13,3275.9603,10654.0851,1910.476,2368.1061,3514.5662,6615.7042
2017-04-14,3246.0668,10519.8562,1887.4603,2355.5204,3486.5045,6528.1624
2017-04-17,3222.1673,10450.8625,1868.2814,2357.5233,3479.9417,6456.598
2017-04-18,3196.7133,10411.4385,1848.2027,2337.3507,3462.7429,6418.2114
2017-04-19,3170.6867,10348.4068,1845.3821,2325.0424,3445.8761,6350.6465
2017-04-20,3172.1003,10359.0896,1850.39,2335.6472,3461.5481,6347.7732
2017-04-21,3173.1512,10314.3535,1839.0064,2347.6745,3466.7865,6300.7128
2017-04-24,3129.5312,10091.8878,1809.9113,2341.9296,3431.2587,6138.5049
2017-04-25,3134.5674,10165.2152,1818.8704,2344.741,3440.9743,6160.4612
2017-04-26,3140.8471,10204.8425,1820.4805,2344.5049,3445.1832,6176.3981
2017-04-27,3152.1869,10229.1944,1842.9222,2351.6403,3446.7202,6192.3044
2017-04-28,3154.6584,10234.6527,1850.7336,2347.0391,3439.753,6211.8624
2017-05-02,3143.7121,10223.9695,1850.8493,2336.7917,3426.5766,6216.115
2017-05-03,3135.346,10184.1362,1840.4534,2329.7661,3413.1282,6197.4779
2017-05-04,3127.3687,10147.4401,1838.1038,2325.4332,3404.3864,6176.3053
2017-05-05,3103.0378,10024.4358,1818.1911,2320.602,3382.5502,6089.6828
2017-05-08,3078.6129,9833.167,1788.7083,2326.0968,3358.8125,5975.5395
2017-05-09,3080.5269,9885.3443,1802.4908,2316.2944,3352.5324,6012.0016
2017-05-10,3052.785,9756.8087,1771.3195,2324.9219,3337.7007,5885.841
2017-05-11,3061.5003,9776.45,1772.4131,2339.2903,3356.6459,5872.6391
2017-05-12,3083.5132,9787.9863,1774.6277,2375.4495,3385.3787,5863.7832
2017-05-15,3090.2289,9845.6032,1778.6359,2381.7516,3399.1937,5893.5075
2017-05-16,3112.9642,10046.6623,1814.9405,2381.317,3428.6491,6014.7344
2017-05-17,3104.4415,10030.1118,1822.6389,2363.5591,3409.9656,6027.6504
2017-05-18,3090.139,9974.348,1813.5065,2354.753,3398.1127,5976.2998
2017-05-19,3090.6309,9970.9623,1801.0776,2361.6616,3403.8492,5974.9772
2017-05-22,3075.6756,9899.6453,1788.0753,2381.5525,3411.2387,5888.8127
2017-05-23,3061.947,9763.7828,1758.2348,2411.7999,3424.194,5764.8759
2017-05-24,3064.0759,9812.4577,1776.2778,2407.5706,3424.1669,5799.2499
2017-05-25,3107.8311,9893.7782,1777.6939,2473.4953,3485.6581,5850.8006
2017-05-26,3110.0587,9859.2346,1759.6318,2471.2141,3480.4345,5836.9338
2017-05-31,3117.1778,9864.845,1763.7292,2479.078,3492.8845,5824.1042
2017-06-01,3102.6232,9730.326,1728.488,2496.4482,3497.7382,5709.9994
2017-06-02,3105.54,9794.8886,1745.9265,2475.4636,3486.5074,5772.5174
2017-06-05,3091.6561,9842.6021,1761.2457,2450.3457,3468.7538,5815.8022
2017-06-06,3102.126,9915.9233,1766.3934,2466.0064,3492.8816,5841.5232
2017-06-07,3140.3249,10109.8764,1799.8524,2484.0334,3533.8718,5955.0153
2017-06-08,3150.3336,10148.7215,1794.7496,2507.0335,3560.9786,5958.977
2017-06-09,3158.4004,10177.4468,1796.1348,2519.2731,3576.1703,5969.2741
2017-06-12,3139.8766,10119.9868,1775.5508,2521.1681,3574.3894,5902.8551
2017-06-13,3153.7429,10224.8178,1795.6316,2515.1427,3582.2674,5980.0566
2017-06-14,3130.674,10151.5342,1790.6354,2477.3173,3535.2987,5966.4314
2017-06-15,3132.4863,10221.6916,1816.2585,2461.974,3528.7926,6021.1651
2017-06-16,3123.1662,10191.24,1810.0526,2452.7899,3518.7611,6012.9996
2017-06-19,3144.3739,10262.7997,1816.3997,2484.1159,3553.6653,6057.4115
2017-06-20,3140.0136,10288.5267,1820.9764,2474.4253,3546.494,6066.9046
2017-06-21,3156.2118,10367.1732,1824.6908,2497.2544,3587.955,6078.1925
2017-06-22,3147.4532,10265.1996,1798.3806,2516.6729,3590.3425,5992.3352
2017-06-23,3157.873,10366.7767,1807.4288,2529.0983,3622.8831,6010.3137
2017-06-26,3185.4439,10537.5909,1821.2775,2543.3213,3668.0919,6111.6406
2017-06-27,3191.1969,10535.3642,1819.9338,2554.6996,3674.7152,6113.1658
2017-06-28,3173.2014,10451.5653,1808.1995,2537.6363,3646.1666,6086.2112
2017-06-29,3188.0625,10511.8602,1813.5524,2552.9754,3668.8279,6116.9932
2017-06-30,3192.4269,10529.6094,1818.0668,2549.9676,3666.7977,6138.1556
2017-07-03,3195.9116,10535.0458,1835.9857,2534.3675,3650.8463,6177.3953
2017-07-04,3182.8039,10474.8284,1829.5051,2511.1507,3619.9841,6146.8527
2017-07-05,3207.1342,10561.0892,1836.6309,2548.0993,3659.6795,6193.9641
2017-07-06,3212.444,10562.0553,1838.9952,2553.8793,3660.0967,6201.6535
2017-07-07,3217.9567,10563.7169,1835.439,2543.6576,3655.9293,6226.0108
2017-07-10,3212.6319,10505.6013,1803.2473,2550.1147,3653.6868,6206.5568
2017-07-11,3203.0375,10467.7112,1783.9117,2570.5919,3670.8086,6128.9942
2017-07-12,3197.5439,10453.1935,1786.7462,2565.1428,3658.8236,6132.9922
2017-07-13,3218.1632,10466.1027,1778.8626,2600.9535,3686.9205,6149.9337
2017-07-14,3222.4168,10427.7872,1745.5672,2622.9835,3703.094,6128.7397
2017-07-17,3176.4648,10055.7956,1656.4333,2631.4144,3663.5575,5876.4592
2017-07-18,3187.5672,10103.7626,1667.4881,2624.3081,3667.1807,5938.4342
2017-07-19,3230.9762,10295.5748,1684.771,2657.8882,3729.7466,6059.3582
2017-07-20,3244.8647,10366.9829,1688.6097,2665.4483,3747.8843,6099.2835
2017-07-21,3237.9817,10364.8202,1690.1454,2639.2128,3728.5976,6126.1083
2017-07-24,3250.5989,10404.2225,1686.4385,2654.3785,3743.4686,6167.1282
2017-07-25,3243.6894,10353.2115,1688.0945,2643.0733,3719.559,6153.5984
